timestamp,price,datetime,last_digit
1758273136,1113.85,2025-09-19 09:12:16,5
1758273138,1114.14,2025-09-19 09:12:18,4
1758273140,1114.09,2025-09-19 09:12:20,9
1758273142,1113.78,2025-09-19 09:12:22,8
1758273144,1113.76,2025-09-19 09:12:24,6
1758273146,1113.42,2025-09-19 09:12:26,2
1758273148,1113.59,2025-09-19 09:12:28,9
1758273150,1113.49,2025-09-19 09:12:30,9
1758273152,1113.34,2025-09-19 09:12:32,4
1758273154,1113.44,2025-09-19 09:12:34,4
1758273156,1113.37,2025-09-19 09:12:36,7
1758273158,1113.4,2025-09-19 09:12:38,4
1758273160,1113.36,2025-09-19 09:12:40,6
1758273162,1113.55,2025-09-19 09:12:42,5
1758273164,1113.86,2025-09-19 09:12:44,6
1758273166,1113.7,2025-09-19 09:12:46,7
1758273168,1114.07,2025-09-19 09:12:48,7
1758273170,1114.03,2025-09-19 09:12:50,3
1758273172,1114.12,2025-09-19 09:12:52,2
1758273174,1114.2,2025-09-19 09:12:54,2
1758273176,1113.81,2025-09-19 09:12:56,1
1758273178,1114.1,2025-09-19 09:12:58,1
1758273180,1114.54,2025-09-19 09:13:00,4
1758273182,1114.89,2025-09-19 09:13:02,9
1758273184,1115.05,2025-09-19 09:13:04,5
1758273186,1114.66,2025-09-19 09:13:06,6
1758273188,1114.69,2025-09-19 09:13:08,9
1758273190,1114.94,2025-09-19 09:13:10,4
1758273192,1114.14,2025-09-19 09:13:12,4
1758273194,1113.98,2025-09-19 09:13:14,8
1758273196,1114.73,2025-09-19 09:13:16,3
1758273198,1114.84,2025-09-19 09:13:18,4
1758273200,1114.79,2025-09-19 09:13:20,9
1758273202,1114.73,2025-09-19 09:13:22,3
1758273204,1115.26,2025-09-19 09:13:24,6
1758273206,1115.36,2025-09-19 09:13:26,6
1758273208,1115.86,2025-09-19 09:13:28,6
1758273210,1115.43,2025-09-19 09:13:30,3
1758273212,1115.39,2025-09-19 09:13:32,9
1758273214,1115.46,2025-09-19 09:13:34,6
1758273216,1115.21,2025-09-19 09:13:36,1
1758273218,1115.18,2025-09-19 09:13:38,8
1758273220,1115.19,2025-09-19 09:13:40,9
1758273222,1115.43,2025-09-19 09:13:42,3
1758273224,1115.25,2025-09-19 09:13:44,5
1758273226,1115.5,2025-09-19 09:13:46,5
1758273228,1114.91,2025-09-19 09:13:48,1
1758273230,1114.89,2025-09-19 09:13:50,9
1758273232,1114.94,2025-09-19 09:13:52,4
1758273234,1114.73,2025-09-19 09:13:54,3
1758273236,1114.68,2025-09-19 09:13:56,8
1758273238,1114.76,2025-09-19 09:13:58,6
1758273240,1114.18,2025-09-19 09:14:00,8
1758273242,1114.09,2025-09-19 09:14:02,9
1758273244,1113.87,2025-09-19 09:14:04,7
1758273246,1113.8,2025-09-19 09:14:06,8
1758273248,1113.51,2025-09-19 09:14:08,1
1758273250,1113.37,2025-09-19 09:14:10,7
1758273252,1113.38,2025-09-19 09:14:12,8
1758273254,1113.3,2025-09-19 09:14:14,3
1758273256,1113.29,2025-09-19 09:14:16,9
1758273258,1113.5,2025-09-19 09:14:18,5
1758273260,1113.24,2025-09-19 09:14:20,4
1758273262,1112.55,2025-09-19 09:14:22,5
1758273264,1112.81,2025-09-19 09:14:24,1
1758273266,1112.54,2025-09-19 09:14:26,4
1758273268,1112.13,2025-09-19 09:14:28,3
1758273270,1112.43,2025-09-19 09:14:30,3
1758273272,1112.48,2025-09-19 09:14:32,8
1758273274,1112.59,2025-09-19 09:14:34,9
1758273276,1112.4,2025-09-19 09:14:36,4
1758273278,1112.28,2025-09-19 09:14:38,8
1758273280,1112.26,2025-09-19 09:14:40,6
1758273282,1112.53,2025-09-19 09:14:42,3
1758273284,1112.6,2025-09-19 09:14:44,6
1758273286,1113.04,2025-09-19 09:14:46,4
1758273288,1113.33,2025-09-19 09:14:48,3
1758273290,1113.34,2025-09-19 09:14:50,4
1758273292,1113.24,2025-09-19 09:14:52,4
1758273294,1113.15,2025-09-19 09:14:54,5
1758273296,1112.65,2025-09-19 09:14:56,5
1758273298,1112.69,2025-09-19 09:14:58,9
1758273300,1112.58,2025-09-19 09:15:00,8
1758273302,1112.36,2025-09-19 09:15:02,6
1758273304,1112.14,2025-09-19 09:15:04,4
1758273306,1111.72,2025-09-19 09:15:06,2
1758273308,1111.77,2025-09-19 09:15:08,7
1758273310,1112.26,2025-09-19 09:15:10,6
1758273312,1112.39,2025-09-19 09:15:12,9
1758273314,1111.97,2025-09-19 09:15:14,7
1758273316,1112.21,2025-09-19 09:15:16,1
1758273318,1112.1,2025-09-19 09:15:18,1
1758273320,1112.15,2025-09-19 09:15:20,5
1758273322,1112.04,2025-09-19 09:15:22,4
1758273324,1112.1,2025-09-19 09:15:24,1
1758273326,1111.98,2025-09-19 09:15:26,8
1758273328,1111.88,2025-09-19 09:15:28,8
1758273330,1112.07,2025-09-19 09:15:30,7
1758273332,1111.88,2025-09-19 09:15:32,8
1758273334,1111.49,2025-09-19 09:15:34,9
1758273336,1111.47,2025-09-19 09:15:36,7
1758273338,1111.25,2025-09-19 09:15:38,5
1758273340,1111.27,2025-09-19 09:15:40,7
1758273342,1111.02,2025-09-19 09:15:42,2
1758273344,1110.82,2025-09-19 09:15:44,2
1758273346,1110.83,2025-09-19 09:15:46,3
1758273348,1110.1,2025-09-19 09:15:48,1
1758273350,1109.89,2025-09-19 09:15:50,9
1758273352,1109.67,2025-09-19 09:15:52,7
1758273354,1109.74,2025-09-19 09:15:54,4
1758273356,1109.55,2025-09-19 09:15:56,5
1758273358,1109.73,2025-09-19 09:15:58,3
1758273360,1110.22,2025-09-19 09:16:00,2
1758273362,1110.23,2025-09-19 09:16:02,3
1758273364,1110.14,2025-09-19 09:16:04,4
1758273366,1110.32,2025-09-19 09:16:06,2
1758273368,1110.74,2025-09-19 09:16:08,4
1758273370,1110.63,2025-09-19 09:16:10,3
1758273372,1110.66,2025-09-19 09:16:12,6
1758273374,1110.58,2025-09-19 09:16:14,8
1758273376,1110.44,2025-09-19 09:16:16,4
1758273378,1110.15,2025-09-19 09:16:18,5
1758273380,1110.35,2025-09-19 09:16:20,5
1758273382,1109.98,2025-09-19 09:16:22,8
1758273384,1109.6,2025-09-19 09:16:24,6
1758273386,1109.63,2025-09-19 09:16:26,3
1758273388,1109.54,2025-09-19 09:16:28,4
1758273390,1109.43,2025-09-19 09:16:30,3
1758273392,1109.28,2025-09-19 09:16:32,8
1758273394,1108.71,2025-09-19 09:16:34,1
1758273396,1108.46,2025-09-19 09:16:36,6
1758273398,1108.69,2025-09-19 09:16:38,9
1758273400,1108.97,2025-09-19 09:16:40,7
1758273402,1108.37,2025-09-19 09:16:42,7
1758273404,1108.2,2025-09-19 09:16:44,2
1758273406,1107.73,2025-09-19 09:16:46,3
1758273408,1107.64,2025-09-19 09:16:48,4
1758273410,1107.22,2025-09-19 09:16:50,2
1758273412,1107.36,2025-09-19 09:16:52,6
1758273414,1107.51,2025-09-19 09:16:54,1
1758273416,1107.63,2025-09-19 09:16:56,3
1758273418,1107.9,2025-09-19 09:16:58,9
1758273420,1108.36,2025-09-19 09:17:00,6
1758273422,1108.04,2025-09-19 09:17:02,4
1758273424,1108.03,2025-09-19 09:17:04,3
1758273426,1108.03,2025-09-19 09:17:06,3
1758273428,1108.19,2025-09-19 09:17:08,9
1758273430,1108.16,2025-09-19 09:17:10,6
1758273432,1108.26,2025-09-19 09:17:12,6
1758273434,1108.59,2025-09-19 09:17:14,9
1758273436,1108.26,2025-09-19 09:17:16,6
1758273438,1108.56,2025-09-19 09:17:18,6
